,Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Count
31,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$  3,000 - $  4,999",,,,324715.0
32,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$  5,000 - $  6,999",,,,368090.0
33,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$  7,000 - $  9,999",,,,510665.0
34,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$10,000 - $11,999",,,,415515.0
35,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$12,000 - $14,999",,,,593550.0
36,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$15,000 - $19,999",,,,922510.0
37,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$20,000 - $24,999",,,,863500.0
38,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$25,000 - $29,999",,,,818070.0
39,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$30,000 - $34,999",,,,864665.0
40,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$35,000 - $39,999",,,,723035.0
41,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$40,000 - $44,999",,,,707225.0
42,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$45,000 - $49,999",,,,529680.0
43,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$50,000 - $59,999",,,,886090.0
44,Canada,Income characteristics,Total income in 2000 of males 15 years and over,With income,"$60,000 and over",,,,1791255.0
45,Canada,Income characteristics,Total income in 2000 of males 15 years and over,Average income $,,,,,36865.0
46,Canada,Income characteristics,Total income in 2000 of males 15 years and over,Median income $,,,,,29276.0
47,Canada,Income characteristics,Total income in 2000 of males 15 years and over,Standard error of average income $,,,,,35.0
48,Canada,Income characteristics,Total income in 2000 of females 15 years and over,,,,,,12274570.0
49,Canada,Income characteristics,Total income in 2000 of females 15 years and over,Without income,,,,,740555.0
50,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,,,,,11534015.0
51,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"Under $1,000",,,,569915.0
52,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$  1,000 - $  2,999",,,,639565.0
53,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$  3,000 - $  4,999",,,,541035.0
54,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$  5,000 - $  6,999",,,,645235.0
55,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$  7,000 - $  9,999",,,,953290.0
56,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$10,000 - $11,999",,,,676810.0
57,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$12,000 - $14,999",,,,1077440.0
58,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$15,000 - $19,999",,,,1322440.0
59,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$20,000 - $24,999",,,,1014725.0
60,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$25,000 - $29,999",,,,869130.0
61,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$30,000 - $34,999",,,,802390.0
62,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$35,000 - $39,999",,,,584455.0
63,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$40,000 - $44,999",,,,467665.0
64,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$45,000 - $49,999",,,,317470.0
65,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$50,000 - $59,999",,,,452720.0
66,Canada,Income characteristics,Total income in 2000 of females 15 years and over,With income,"$60,000 and over",,,,599735.0
67,Canada,Income characteristics,Total income in 2000 of females 15 years and over,Average income $,,,,,22885.0
68,Canada,Income characteristics,Total income in 2000 of females 15 years and over,Median income $,,,,,17122.0
69,Canada,Income characteristics,Total income in 2000 of females 15 years and over,Standard error of average income $,,,,,14.0
70,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,,,,,,8371020.0
71,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"Under $10,000",,,,,363125.0
72,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$  10,000 - $19,999",,,,,557460.0
73,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$  20,000 - $29,999",,,,,906800.0
74,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$  30,000 - $39,999",,,,,951880.0
75,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$  40,000 - $49,999",,,,,939185.0
76,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$  50,000 - $59,999",,,,,872425.0
77,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$  60,000 - $69,999",,,,,797435.0
78,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$  70,000 - $79,999",,,,,667115.0
79,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$  80,000 - $89,999",,,,,539800.0
80,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$  90,000 - $99,999",,,,,417935.0
81,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,"$100,000 and over",,,,,1357870.0
82,Canada,Income characteristics,Average family income $,,,,,,66160.0
83,Canada,Income characteristics,Median family income $,,,,,,55016.0
84,Canada,Income characteristics,Standard error of average family income $,,,,,,51.0
85,Canada,Income characteristics,Census family income in 2000 of couple families,,,,,,7059835.0
86,Canada,Income characteristics,Census family income in 2000 of couple families,"Under $10,000",,,,,208220.0
87,Canada,Income characteristics,Census family income in 2000 of couple families,"$  10,000 - $19,999",,,,,299700.0
88,Canada,Income characteristics,Census family income in 2000 of couple families,"$  20,000 - $29,999",,,,,681300.0
89,Canada,Income characteristics,Census family income in 2000 of couple families,"$  30,000 - $39,999",,,,,747750.0
90,Canada,Income characteristics,Census family income in 2000 of couple families,"$  40,000 - $49,999",,,,,787485.0
91,Canada,Income characteristics,Census family income in 2000 of couple families,"$  50,000 - $59,999",,,,,766570.0
92,Canada,Income characteristics,Census family income in 2000 of couple families,"$  60,000 - $69,999",,,,,723025.0
93,Canada,Income characteristics,Census family income in 2000 of couple families,"$  70,000 - $79,999",,,,,620205.0
94,Canada,Income characteristics,Census family income in 2000 of couple families,"$  80,000 - $89,999",,,,,510195.0
95,Canada,Income characteristics,Census family income in 2000 of couple families,"$  90,000 - $99,999",,,,,399260.0
96,Canada,Income characteristics,Census family income in 2000 of couple families,"$100,000 and over",,,,,1316125.0
97,Canada,Income characteristics,Average family income $,,,,,,71567.0
98,Canada,Income characteristics,Median family income $,,,,,,60345.0
99,Canada,Income characteristics,Standard error of average family income $,,,,,,59.0
100,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,,,,,,8371020.0
101,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,,,Average family income $,,,66160.0
102,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,,,Median family income $,,,55016.0
103,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,,,Standard error of average family income $,,,51.0
104,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,,,,,7059830.0
105,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,,Average family income $,,,71567.0
106,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,,Median family income $,,,60345.0
107,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,,Standard error of average family income $,,,59.0
108,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of married couple families,,,,5901425.0
109,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of married couple families,Average family income $,,,73495.0
110,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of married couple families,Median family income $,,,61607.0
111,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of married couple families,Standard error of average family income $,,,68.0
112,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of common-law couple families,,,,1158405.0
113,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of common-law couple families,Average family income $,,,61748.0
114,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of common-law couple families,Median family income $,,,54371.0
115,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of common-law couple families,Standard error of average family income $,,,92.0
116,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of male lone-parent families,,,,,245825.0
117,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of male lone-parent families,,Average family income $,,,47940.0
118,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of male lone-parent families,,Median family income $,,,40990.0
119,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of male lone-parent families,,Standard error of average family income $,,,198.0
120,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of female lone-parent families,,,,,1065365.0
121,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of female lone-parent families,,Average family income $,,,34530.0
122,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of female lone-parent families,,Median family income $,,,28626.0
123,Canada,Income characteristics,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of female lone-parent families,,Standard error of average family income $,,,54.0
124,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,,,,,,4463900.0
125,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"Under $1,000",,,,,236340.0
126,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$  1,000 - $  2,999",,,,,107810.0
127,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$  3,000 - $  4,999",,,,,86080.0
128,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$  5,000 - $  6,999",,,,,149335.0
129,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$  7,000 - $  9,999",,,,,244755.0
130,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$10,000 - $11,999",,,,,238890.0
131,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$12,000 - $14,999",,,,,538150.0
132,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$15,000 - $19,999",,,,,612665.0
133,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$20,000 - $24,999",,,,,403220.0
134,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$25,000 - $29,999",,,,,334795.0
135,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$30,000 - $34,999",,,,,319505.0
136,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$35,000 - $39,999",,,,,250900.0
137,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$40,000 - $44,999",,,,,215670.0
138,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$45,000 - $49,999",,,,,152770.0
139,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$50,000 - $59,999",,,,,226070.0
140,Canada,Income characteristics,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$60,000 and over",,,,,346960.0
141,Canada,Income characteristics,Average income $,,,,,,27103.0
142,Canada,Income characteristics,Median income $,,,,,,20213.0
143,Canada,Income characteristics,Standard error of average income $,,,,,,32.0
144,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,,,,,,2063740.0
145,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"Under $1,000",,,,,121520.0
146,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$  1,000 - $  2,999",,,,,53345.0
147,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$  3,000 - $  4,999",,,,,42690.0
148,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$  5,000 - $  6,999",,,,,78840.0
149,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$  7,000 - $  9,999",,,,,119740.0
150,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$10,000 - $11,999",,,,,87580.0
151,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$12,000 - $14,999",,,,,155915.0
152,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$15,000 - $19,999",,,,,221150.0
153,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$20,000 - $24,999",,,,,181105.0
154,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$25,000 - $29,999",,,,,157835.0
155,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$30,000 - $34,999",,,,,161665.0
156,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$35,000 - $39,999",,,,,129355.0
157,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$40,000 - $44,999",,,,,118745.0
158,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$45,000 - $49,999",,,,,85405.0
159,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$50,000 - $59,999",,,,,131120.0
160,Canada,Income characteristics,Total income in 2000 of male non-family persons 15 years and over,"$60,000 and over",,,,,217735.0
161,Canada,Income characteristics,Average income $,,,,,,30459.0
162,Canada,Income characteristics,Median income $,,,,,,24190.0
163,Canada,Income characteristics,Standard error of average income $,,,,,,58.0
164,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,,,,,,2400165.0
165,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"Under $1,000",,,,,114820.0
166,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$  1,000 - $  2,999",,,,,54465.0
167,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$  3,000 - $  4,999",,,,,43390.0
168,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$  5,000 - $  6,999",,,,,70500.0
169,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$  7,000 - $  9,999",,,,,125015.0
170,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$10,000 - $11,999",,,,,151310.0
171,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$12,000 - $14,999",,,,,382235.0
172,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$15,000 - $19,999",,,,,391510.0
173,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$20,000 - $24,999",,,,,222120.0
174,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$25,000 - $29,999",,,,,176960.0
175,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$30,000 - $34,999",,,,,157835.0
176,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$35,000 - $39,999",,,,,121540.0
177,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$40,000 - $44,999",,,,,96930.0
178,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$45,000 - $49,999",,,,,67370.0
179,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$50,000 - $59,999",,,,,94950.0
180,Canada,Income characteristics,Total income in 2000 of female non-family persons 15 years and over,"$60,000 and over",,,,,129225.0
181,Canada,Income characteristics,Average income $,,,,,,24217.0
182,Canada,Income characteristics,Median income $,,,,,,17631.0
183,Canada,Income characteristics,Standard error of average income $,,,,,,33.0
184,Canada,Income characteristics,Total - Economic families - 20% Sample Data,,,,,,8182280.0
185,Canada,Income characteristics,Total - Economic families - 20% Sample Data,Low income,,,,,1048725.0
186,Canada,Income characteristics,Total - Economic families - 20% Sample Data,Other,,,,,7133550.0
187,Canada,Income characteristics,Total - Economic families - 20% Sample Data,Incidence of low income in 2000 %,,,,,12.8
188,Canada,Income characteristics,Total - Unattached individuals 15 years and over,,,,,,3892095.0
189,Canada,Income characteristics,Total - Unattached individuals 15 years and over,Low income,,,,,1477595.0
190,Canada,Income characteristics,Total - Unattached individuals 15 years and over,Other,,,,,2414495.0
191,Canada,Income characteristics,Total - Unattached individuals 15 years and over,Incidence of low income in 2000 %,,,,,38.0
192,Canada,Income characteristics,Total - Population in private households,,,,,,29105710.0
193,Canada,Income characteristics,Total - Population in private households,Low income,,,,,4720490.0
194,Canada,Income characteristics,Total - Population in private households,Other,,,,,24385220.0
195,Canada,Income characteristics,Total - Population in private households,Incidence of low income in 2000 %,,,,,16.2
196,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,,,,,,11562975.0
197,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"Under $10,000",,,,,743875.0
198,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$  10,000 - $19,999",,,,,1469020.0
199,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$  20,000 - $29,999",,,,,1370410.0
200,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$  30,000 - $39,999",,,,,1335110.0
201,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$  40,000 - $49,999",,,,,1220505.0
202,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$  50,000 - $59,999",,,,,1076220.0
203,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$  60,000 - $69,999",,,,,944230.0
204,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$  70,000 - $79,999",,,,,764495.0
205,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$  80,000 - $89,999",,,,,611065.0
206,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$  90,000 - $99,999",,,,,470730.0
207,Canada,Income characteristics,Household income in 2000 of all private households - 20% Sample Data,"$100,000 and over",,,,,1557315.0
208,Canada,Income characteristics,Average household income $,,,,,,58360.0
209,Canada,Income characteristics,Median household income $,,,,,,46752.0
210,Canada,Income characteristics,Standard error of average household income $,,,,,,41.0
211,Canada,Income characteristics,Household income in 2000 of one-person private households,,,,,,2976875.0
212,Canada,Income characteristics,Household income in 2000 of one-person private households,"Under $10,000",,,,,423865.0
213,Canada,Income characteristics,Household income in 2000 of one-person private households,"$  10,000 - $19,999",,,,,946380.0
214,Canada,Income characteristics,Household income in 2000 of one-person private households,"$  20,000 - $29,999",,,,,489095.0
215,Canada,Income characteristics,Household income in 2000 of one-person private households,"$  30,000 - $39,999",,,,,392805.0
216,Canada,Income characteristics,Household income in 2000 of one-person private households,"$  40,000 - $49,999",,,,,268495.0
217,Canada,Income characteristics,Household income in 2000 of one-person private households,"$  50,000 - $59,999",,,,,173965.0
218,Canada,Income characteristics,Household income in 2000 of one-person private households,"$  60,000 - $69,999",,,,,111845.0
219,Canada,Income characteristics,Household income in 2000 of one-person private households,"$  70,000 - $79,999",,,,,59205.0
220,Canada,Income characteristics,Household income in 2000 of one-person private households,"$  80,000 - $89,999",,,,,33730.0
221,Canada,Income characteristics,Household income in 2000 of one-person private households,"$  90,000 - $99,999",,,,,20000.0
222,Canada,Income characteristics,Household income in 2000 of one-person private households,"$100,000 and over",,,,,57485.0
223,Canada,Income characteristics,Average household income $,,,,,,29705.0
224,Canada,Income characteristics,Median household income $,,,,,,21931.0
225,Canada,Income characteristics,Standard error of average household income $,,,,,,43.0
226,Canada,Income characteristics,Household income in 2000 of two or more person private households,,,,,,8586100.0
227,Canada,Income characteristics,Household income in 2000 of two or more person private households,"Under $10,000",,,,,320010.0
228,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$  10,000 - $19,999",,,,,522640.0
229,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$  20,000 - $29,999",,,,,881315.0
230,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$  30,000 - $39,999",,,,,942305.0
231,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$  40,000 - $49,999",,,,,952010.0
232,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$  50,000 - $59,999",,,,,902250.0
233,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$  60,000 - $69,999",,,,,832385.0
234,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$  70,000 - $79,999",,,,,705285.0
235,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$  80,000 - $89,999",,,,,577335.0
236,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$  90,000 - $99,999",,,,,450735.0
237,Canada,Income characteristics,Household income in 2000 of two or more person private households,"$100,000 and over",,,,,1499830.0
238,Canada,Income characteristics,Average household income $,,,,,,68294.0
239,Canada,Income characteristics,Median household income $,,,,,,57250.0
240,Canada,Income characteristics,Standard error of average household income $,,,,,,51.0
241,Canada,Income characteristics,"Tenant households in non-farm, non-reserve private dwellings",,,,,,3868115.0
242,Canada,Income characteristics,Average gross rent $,,,,,,648.0
243,Canada,Income characteristics,Tenant households spending 30% or more of household income on gross rent,,,,,,1531605.0
244,Canada,Income characteristics,Tenant households spending 30% or more of household income on gross rent,Tenant households spending from 30% to 99% of household income on gross rent,,,,,1238110.0
245,Canada,Income characteristics,"Owner households in non-farm, non-reserve private dwellings",,,,,,7411215.0
246,Canada,Income characteristics,Average owner's major payments $,,,,,,835.0
247,Canada,Income characteristics,Owner households spending 30% or more of household income on owner's major payments,,,,,,1188470.0
248,Canada,Income characteristics,Owner households spending 30% or more of household income on owner's major payments,Owner households spending from 30% to 99% of household income on owner's major payments,,,,,1005975.0
249,M1B,Income characteristics,Total - Composition of total income in 2000 % - 20% Sample Data,,,,,,100.0
250,M1B,Income characteristics,Total - Composition of total income in 2000 % - 20% Sample Data,Employment income %,,,,,86.0
251,M1B,Income characteristics,Total - Composition of total income in 2000 % - 20% Sample Data,Government transfer payments %,,,,,9.7
252,M1B,Income characteristics,Total - Composition of total income in 2000 % - 20% Sample Data,Other %,,,,,4.4
253,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,,,,,,47375.0
254,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,Without income,,,,,3850.0
255,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,,,,,43525.0
256,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"Under $1,000",,,,2450.0
257,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$  1,000 - $  2,999",,,,2230.0
258,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$  3,000 - $  4,999",,,,1925.0
259,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$  5,000 - $  6,999",,,,2010.0
260,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$  7,000 - $  9,999",,,,2400.0
261,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$10,000 - $11,999",,,,1870.0
262,M1B,Income characteristics,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$12,000 - $14,999",,,,2745.0
