,Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Count
31,Canada,Household and dwelling characteristics,Total number of children at home - 20% sample data,15 to 17 years,,,,,1270255.0
32,Canada,Household and dwelling characteristics,Total number of children at home - 20% sample data,18 to 24 years,,,,,1934225.0
33,Canada,Household and dwelling characteristics,Total number of children at home - 20% sample data,25 years and over,,,,,1014740.0
34,Canada,Household and dwelling characteristics,Average number of children at home per census family,,,,,,1.1
35,Canada,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,,,,,,31074405.0
36,Canada,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,,,,,4961015.0
37,Canada,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,Living with relatives,,,,644015.0
38,Canada,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,Living with non-relatives only,,,,989950.0
39,Canada,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,Living alone,,,,3327045.0
40,Canada,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of census family persons,,,,,26113390.0
41,Canada,Household and dwelling characteristics,Average number of persons per census family,,,,,,2.9
42,Canada,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,,,,,,4011910.0
43,Canada,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,,,,,1406915.0
44,Canada,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,Living with relatives,,,,209205.0
45,Canada,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,Living with non-relatives only,,,,69045.0
46,Canada,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,Living alone,,,,1128665.0
47,Canada,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of census family persons aged 65 years and over,,,,,2604995.0
48,Canada,Household and dwelling characteristics,Total number of occupied private dwellings - 20% sample data,,,,,,12437470.0
49,Canada,Household and dwelling characteristics,Average number of rooms per dwelling,,,,,,6.4
50,Canada,Household and dwelling characteristics,Average number of bedrooms per dwelling,,,,,,2.7
51,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,,,,,,12437465.0
52,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,Owned,,,,,8509785.0
53,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,Rented,,,,,3878500.0
54,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,Band housing,,,,,49185.0
55,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,,,,,,12437465.0
56,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,Regular maintenance only,,,,,8168615.0
57,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,Minor repairs,,,,,3339840.0
58,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,Major repairs,,,,,929020.0
59,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,,,,,,12437465.0
60,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, before 1946",,,,,1595320.0
61,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1946 to 1960",,,,,1812520.0
62,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1961 to 1970",,,,,1753170.0
63,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1971 to 1980",,,,,2421395.0
64,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1981 to 1985",,,,,1028180.0
65,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1986 to 1990",,,,,1055955.0
66,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1991 to 1995",,,,,894855.0
67,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1996 to 2000",,,,,820370.0
68,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 2001 to 2006",,,,,1055690.0
69,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,,,,,,12435520.0
70,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,6871315.0
71,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,591590.0
72,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,690490.0
73,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,"Apartment, duplex",,,,,676290.0
74,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,"Apartment, building that has five or more storeys",,,,,1114925.0
75,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,"Apartment, building that has fewer than five storeys",,,,,2289390.0
76,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,37995.0
77,Canada,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,163520.0
78,Canada,Household and dwelling characteristics,Total number of private households by household size - 100% data,,,,,,12435520.0
79,Canada,Household and dwelling characteristics,Total number of private households by household size - 100% data,1 person,,,,,3328370.0
80,Canada,Household and dwelling characteristics,Total number of private households by household size - 100% data,2 persons,,,,,4176930.0
81,Canada,Household and dwelling characteristics,Total number of private households by household size - 100% data,3 persons,,,,,1982305.0
82,Canada,Household and dwelling characteristics,Total number of private households by household size - 100% data,4 to 5 persons,,,,,2590725.0
83,Canada,Household and dwelling characteristics,Total number of private households by household size - 100% data,6 or more persons,,,,,357185.0
84,Canada,Household and dwelling characteristics,Number of persons in private households,,,,,,31072420.0
85,Canada,Household and dwelling characteristics,Average number of persons in private households,,,,,,2.5
86,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,,,,,,17720.0
87,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 2 persons,,,,,5865.0
88,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 3 persons,,,,,4570.0
89,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 4 persons,,,,,4560.0
90,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 5 or more persons,,,,,2725.0
91,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 5 or more persons,,,,,17720.0
92,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,,,,,13665.0
93,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,,,,12840.0
94,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,Without children at home,,,3310.0
95,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,With children at home,,,9525.0
96,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,3090.0
97,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,3990.0
98,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,2450.0
99,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,,,,825.0
100,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,390.0
101,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,With children at home,,,435.0
102,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,200.0
103,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,145.0
104,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,85.0
105,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,,,,,4055.0
106,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Female parent,,,,3365.0
107,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,1735.0
108,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,1085.0
109,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,545.0
110,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Male parent,,,,690.0
111,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,425.0
112,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,195.0
113,M1B,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,70.0
114,M1B,Household and dwelling characteristics,Total number of children at home - 20% sample data,,,,,,26895.0
115,M1B,Household and dwelling characteristics,Total number of children at home - 20% sample data,Under six years of age,,,,,5250.0
116,M1B,Household and dwelling characteristics,Total number of children at home - 20% sample data,6 to 14 years,,,,,8530.0
117,M1B,Household and dwelling characteristics,Total number of children at home - 20% sample data,15 to 17 years,,,,,2980.0
118,M1B,Household and dwelling characteristics,Total number of children at home - 20% sample data,18 to 24 years,,,,,5690.0
119,M1B,Household and dwelling characteristics,Total number of children at home - 20% sample data,25 years and over,,,,,4445.0
120,M1B,Household and dwelling characteristics,Average number of children at home per census family,,,,,,1.5
121,M1B,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,,,,,,64860.0
122,M1B,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,,,,,6580.0
123,M1B,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,Living with relatives,,,,2555.0
124,M1B,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,Living with non-relatives only,,,,1460.0
125,M1B,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,Living alone,,,,2565.0
126,M1B,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of census family persons,,,,,58280.0
127,M1B,Household and dwelling characteristics,Average number of persons per census family,,,,,,3.3
128,M1B,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,,,,,,5320.0
129,M1B,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,,,,,1660.0
130,M1B,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,Living with relatives,,,,920.0
131,M1B,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,Living with non-relatives only,,,,90.0
132,M1B,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,Living alone,,,,650.0
133,M1B,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of census family persons aged 65 years and over,,,,,3660.0
134,M1B,Household and dwelling characteristics,Total number of occupied private dwellings - 20% sample data,,,,,,18900.0
135,M1B,Household and dwelling characteristics,Average number of rooms per dwelling,,,,,,6.1
136,M1B,Household and dwelling characteristics,Average number of bedrooms per dwelling,,,,,,2.9
137,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,,,,,,18895.0
138,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,Owned,,,,,13880.0
139,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,Rented,,,,,5020.0
140,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,Band housing,,,,,0.0
141,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,,,,,,18900.0
142,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,Regular maintenance only,,,,,13280.0
143,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,Minor repairs,,,,,4630.0
144,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,Major repairs,,,,,990.0
145,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,,,,,,18895.0
146,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, before 1946",,,,,60.0
147,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1946 to 1960",,,,,165.0
148,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1961 to 1970",,,,,1080.0
149,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1971 to 1980",,,,,5845.0
150,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1981 to 1985",,,,,3680.0
151,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1986 to 1990",,,,,3310.0
152,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1991 to 1995",,,,,1625.0
153,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 1996 to 2000",,,,,1190.0
154,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, 2001 to 2006",,,,,1940.0
155,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,,,,,,18895.0
156,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,6020.0
157,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,1760.0
158,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,4510.0
159,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,"Apartment, duplex",,,,,1535.0
160,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,"Apartment, building that has five or more storeys",,,,,3640.0
161,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,"Apartment, building that has fewer than five storeys",,,,,1425.0
162,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,0.0
163,M1B,Household and dwelling characteristics,Total number of occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,0.0
164,M1B,Household and dwelling characteristics,Total number of private households by household size - 100% data,,,,,,18895.0
165,M1B,Household and dwelling characteristics,Total number of private households by household size - 100% data,1 person,,,,,2580.0
166,M1B,Household and dwelling characteristics,Total number of private households by household size - 100% data,2 persons,,,,,3790.0
167,M1B,Household and dwelling characteristics,Total number of private households by household size - 100% data,3 persons,,,,,3690.0
168,M1B,Household and dwelling characteristics,Total number of private households by household size - 100% data,4 to 5 persons,,,,,6760.0
169,M1B,Household and dwelling characteristics,Total number of private households by household size - 100% data,6 or more persons,,,,,2075.0
170,M1B,Household and dwelling characteristics,Number of persons in private households,,,,,,64855.0
171,M1B,Household and dwelling characteristics,Average number of persons in private households,,,,,,3.4
172,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,,,,,,9980.0
173,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 2 persons,,,,,3660.0
174,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 3 persons,,,,,2340.0
175,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 4 persons,,,,,2800.0
176,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 5 or more persons,,,,,1185.0
177,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Size of census family: 5 or more persons,,,,,9975.0
178,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,,,,,8480.0
179,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,,,,7945.0
180,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,Without children at home,,,2440.0
181,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,With children at home,,,5500.0
182,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,1815.0
183,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,2565.0
184,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,1120.0
185,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,,,,540.0
186,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,330.0
187,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,With children at home,,,210.0
188,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,100.0
189,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,100.0
190,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,10.0
191,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,,,,,1500.0
192,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Female parent,,,,1245.0
193,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,705.0
194,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,375.0
195,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,160.0
196,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Male parent,,,,255.0
197,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,180.0
198,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,50.0
199,M1C,Household and dwelling characteristics,Total number of census families in private households - 20% sample data,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,20.0
200,M1C,Household and dwelling characteristics,Total number of children at home - 20% sample data,,,,,,13210.0
201,M1C,Household and dwelling characteristics,Total number of children at home - 20% sample data,Under six years of age,,,,,1905.0
202,M1C,Household and dwelling characteristics,Total number of children at home - 20% sample data,6 to 14 years,,,,,3905.0
203,M1C,Household and dwelling characteristics,Total number of children at home - 20% sample data,15 to 17 years,,,,,1440.0
204,M1C,Household and dwelling characteristics,Total number of children at home - 20% sample data,18 to 24 years,,,,,3625.0
205,M1C,Household and dwelling characteristics,Total number of children at home - 20% sample data,25 years and over,,,,,2330.0
206,M1C,Household and dwelling characteristics,Average number of children at home per census family,,,,,,1.3
207,M1C,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,,,,,,34265.0
208,M1C,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,,,,,2595.0
209,M1C,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,Living with relatives,,,,1115.0
210,M1C,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,Living with non-relatives only,,,,475.0
211,M1C,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of persons not in census families,Living alone,,,,1005.0
212,M1C,Household and dwelling characteristics,Total number of persons in private households - 20% sample data,Number of census family persons,,,,,31670.0
213,M1C,Household and dwelling characteristics,Average number of persons per census family,,,,,,3.2
214,M1C,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,,,,,,3640.0
215,M1C,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,,,,,875.0
216,M1C,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,Living with relatives,,,,510.0
217,M1C,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,Living with non-relatives only,,,,10.0
218,M1C,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of persons not in census families aged 65 years and over,Living alone,,,,345.0
219,M1C,Household and dwelling characteristics,Total number of persons aged 65 years and over - 20% sample data,Number of census family persons aged 65 years and over,,,,,2770.0
220,M1C,Household and dwelling characteristics,Total number of occupied private dwellings - 20% sample data,,,,,,10470.0
221,M1C,Household and dwelling characteristics,Average number of rooms per dwelling,,,,,,8.0
222,M1C,Household and dwelling characteristics,Average number of bedrooms per dwelling,,,,,,3.5
223,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,,,,,,10470.0
224,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,Owned,,,,,9795.0
225,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,Rented,,,,,675.0
226,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by housing tenure - 20% sample data,Band housing,,,,,0.0
227,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,,,,,,10470.0
228,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,Regular maintenance only,,,,,7285.0
229,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,Minor repairs,,,,,2695.0
230,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by condition of dwelling - 20% sample data,Major repairs,,,,,480.0
231,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,,,,,,10470.0
232,M1C,Household and dwelling characteristics,Total number of occupied private dwellings by period of construction - 20% sample data,"Period of construction, before 1946",,,,,215.0
