,Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Count
31,M1C,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,75.0
32,M1C,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,34315.0
33,M1G,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,29445.0
34,M1G,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,215.0
35,M1G,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,160.0
36,M1G,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,45.0
37,M1G,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,10.0
38,M1G,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
39,M1G,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,10.0
40,M1G,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,29230.0
41,M1G,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,29445.0
42,M1G,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,35.0
43,M1G,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,29405.0
44,M1H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,23115.0
45,M1H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,90.0
46,M1H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,55.0
47,M1H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,35.0
48,M1H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
49,M1H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
50,M1H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
51,M1H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,23025.0
52,M1H,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,23115.0
53,M1H,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,15.0
54,M1H,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,23095.0
55,M1J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,35320.0
56,M1J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,205.0
57,M1J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,145.0
58,M1J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,30.0
59,M1J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
60,M1J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
61,M1J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,25.0
62,M1J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,35110.0
63,M1J,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,35315.0
64,M1J,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,45.0
65,M1J,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,35270.0
66,M1K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,46690.0
67,M1K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,345.0
68,M1K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,285.0
69,M1K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,55.0
70,M1K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
71,M1K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
72,M1K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,10.0
73,M1K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,46345.0
74,M1K,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,46695.0
75,M1K,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,85.0
76,M1K,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,46605.0
77,M1L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,27770.0
78,M1L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,170.0
79,M1L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,100.0
80,M1L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,70.0
81,M1L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
82,M1L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
83,M1L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
84,M1L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,27600.0
85,M1L,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,27770.0
86,M1L,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,50.0
87,M1L,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,27720.0
88,M1M,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,21285.0
89,M1M,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,185.0
90,M1M,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,120.0
91,M1M,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,65.0
92,M1M,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
93,M1M,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
94,M1M,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
95,M1M,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,21100.0
96,M1M,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,21285.0
97,M1M,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,75.0
98,M1M,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,21205.0
99,M1N,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,21035.0
100,M1N,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,240.0
101,M1N,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,165.0
102,M1N,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,40.0
103,M1N,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,10.0
104,M1N,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
105,M1N,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,25.0
106,M1N,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,20800.0
107,M1N,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,21035.0
108,M1N,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,95.0
109,M1N,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,20945.0
110,M1P,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,39655.0
111,M1P,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,115.0
112,M1P,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,70.0
113,M1P,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,35.0
114,M1P,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
115,M1P,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
116,M1P,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,10.0
117,M1P,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,39535.0
118,M1P,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,39650.0
119,M1P,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,10.0
120,M1P,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,39640.0
121,M1R,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,28045.0
122,M1R,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,170.0
123,M1R,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,120.0
124,M1R,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,30.0
125,M1R,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
126,M1R,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,15.0
127,M1R,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
128,M1R,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,27875.0
129,M1R,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,28045.0
130,M1R,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,50.0
131,M1R,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,27995.0
132,M1S,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,35395.0
133,M1S,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,70.0
134,M1S,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,50.0
135,M1S,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,20.0
136,M1S,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
137,M1S,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
138,M1S,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
139,M1S,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,35325.0
140,M1S,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,35395.0
141,M1S,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,30.0
142,M1S,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,35370.0
143,M1T,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,34045.0
144,M1T,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,70.0
145,M1T,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,60.0
146,M1T,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,0.0
147,M1T,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
148,M1T,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
149,M1T,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,10.0
150,M1T,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,33975.0
151,M1T,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,34045.0
152,M1T,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,10.0
153,M1T,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,34035.0
154,M1V,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,55135.0
155,M1V,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,15.0
156,M1V,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,10.0
157,M1V,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,0.0
158,M1V,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
159,M1V,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
160,M1V,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
161,M1V,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,55120.0
162,M1V,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,55140.0
163,M1V,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,0.0
164,M1V,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,55135.0
165,M1W,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,50150.0
166,M1W,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,50.0
167,M1W,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,35.0
168,M1W,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,15.0
169,M1W,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
170,M1W,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
171,M1W,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
172,M1W,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,50100.0
173,M1W,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,50150.0
174,M1W,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,25.0
175,M1W,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,50130.0
176,M1X,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,13385.0
177,M1X,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,40.0
178,M1X,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,25.0
179,M1X,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,0.0
180,M1X,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
181,M1X,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
182,M1X,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,15.0
183,M1X,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,13345.0
184,M1X,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,13385.0
185,M1X,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,35.0
186,M1X,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,13350.0
187,M2H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,26070.0
188,M2H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,15.0
189,M2H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,10.0
190,M2H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,0.0
191,M2H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
192,M2H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,10.0
193,M2H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
194,M2H,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,26060.0
195,M2H,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,26070.0
196,M2H,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,0.0
197,M2H,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,26070.0
198,M2J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,54090.0
199,M2J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,105.0
200,M2J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,70.0
201,M2J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,30.0
202,M2J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
203,M2J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
204,M2J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
205,M2J,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,53985.0
206,M2J,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,54090.0
207,M2J,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,25.0
208,M2J,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,54065.0
209,M2K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,17065.0
210,M2K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,10.0
211,M2K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,10.0
212,M2K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Métis single response,,,,0.0
213,M2K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Inuit single response,,,,0.0
214,M2K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Multiple Aboriginal identity responses,,,,0.0
215,M2K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,0.0
216,M2K,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Non-Aboriginal identity population,,,,,17050.0
217,M2K,Visible Minority,Total population by Registered Indian status - 20% sample data,,,,,,17065.0
218,M2K,Visible Minority,Total population by Registered Indian status - 20% sample data,Registered Indian,,,,,0.0
219,M2K,Visible Minority,Total population by Registered Indian status - 20% sample data,Not a Registered Indian,,,,,17060.0
220,M2L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,,,,,,11740.0
221,M2L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,,,,,30.0
222,M2L,Visible Minority,Total population by Aboriginal and non-Aboriginal identity population - 20% sample data,Total Aboriginal identity population,North American Indian single response,,,,15.0
