Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Counts
Canada,Income characteristics,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with total income,$50;000 to $59;999,,,,2179775
Canada,Income characteristics,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with total income,$60;000 to $69;999,,,,1655070
Canada,Income characteristics,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with total income,$70;000 to $79;999,,,,1271850
Canada,Income characteristics,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with total income,$80;000 to $89;999,,,,966885
Canada,Income characteristics,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with total income,$90;000 to $99;999,,,,749290
Canada,Income characteristics,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with total income,$100;000 and over,,,,2266595
Canada,Income characteristics,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with total income,$100;000 and over,$100;000 to $149;999,,,1493575
Canada,Income characteristics,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with total income,$100;000 and over,$150;000 and over,,,773025
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,,,,,,28642980
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Without after-tax income,,,,,1143795
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,With after-tax income,,,,,27499185
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,,,,,96
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,Under $10;000 (including loss),,,,4004475
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$10;000 to $19;999,,,,4905050
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$20;000 to $29;999,,,,4489930
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$30;000 to $39;999,,,,3924960
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$40;000 to $49;999,,,,3144195
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$50;000 to $59;999,,,,2209275
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$60;000 to $69;999,,,,1540295
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$70;000 to $79;999,,,,1076180
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$80;000 and over,,,,2204815
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$80;000 and over,$80;000 to $89;999,,,688700
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$80;000 and over,$90;000 to $99;999,,,420980
Canada,Income characteristics,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with after-tax income,$80;000 and over,$100;000 and over,,,1095140
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,,,,,,28642980
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Without employment income,,,,,8214290
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,With employment income,,,,,20428690
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,,,,,71.3
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,Under $5;000 (including loss),,,,2778990
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$5;000 to $9;999,,,,1602140
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$10;000 to $19;999,,,,2736005
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$20;000 to $29;999,,,,2293780
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$30;000 to $39;999,,,,2149855
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$40;000 to $49;999,,,,1928560
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$50;000 to $59;999,,,,1554095
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$60;000 to $69;999,,,,1220310
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$70;000 to $79;999,,,,992170
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$80;000 and over,,,,3172770
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$80;000 and over,$80;000 to $89;999,,,773755
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$80;000 and over,$90;000 to $99;999,,,623980
Canada,Income characteristics,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,Percentage with employment income,$80;000 and over,$100;000 and over,,,1775030
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 100% data,,,,,,14072080
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 100% data,Median total income of households in 2015 ($),,,,,70336
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 100% data,Median after-tax income of households in 2015 ($),,,,,61348
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 100% data,Median after-tax income of households in 2015 ($),Total - Income statistics in 2015 for one-person private households - 100% data,,,,3969790
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 100% data,Median after-tax income of households in 2015 ($),Total - Income statistics in 2015 for one-person private households - 100% data,Median total income of one-person households in 2015 ($),,,35174
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 100% data,Median after-tax income of households in 2015 ($),Total - Income statistics in 2015 for one-person private households - 100% data,Median after-tax income of one-person households in 2015 ($),,,31446
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 100% data,Median after-tax income of households in 2015 ($),Total - Income statistics in 2015 for two-or-more-person private households - 100% data,,,,10102285
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 100% data,Median after-tax income of households in 2015 ($),Total - Income statistics in 2015 for two-or-more-person private households - 100% data,Median total income of two-or-more-person households in 2015 ($),,,88249
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 100% data,Median after-tax income of households in 2015 ($),Total - Income statistics in 2015 for two-or-more-person private households - 100% data,Median after-tax income of two-or-more-person households in 2015 ($),,,76419
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 25% sample data,,,,,,14072080
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 25% sample data,Average total income of households in 2015 ($),,,,,92764
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 25% sample data,Average after-tax income of households in 2015 ($),,,,,76171
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 25% sample data,Average after-tax income of households in 2015 ($),Total - Income statistics in 2015 for one-person private households - 25% sample data,,,,3967765
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 25% sample data,Average after-tax income of households in 2015 ($),Total - Income statistics in 2015 for one-person private households - 25% sample data,Average total income of one-person households in 2015 ($),,,46799
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 25% sample data,Average after-tax income of households in 2015 ($),Total - Income statistics in 2015 for one-person private households - 25% sample data,Average after-tax income of one-person households in 2015 ($),,,38685
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 25% sample data,Average after-tax income of households in 2015 ($),Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data,,,,10104310
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 25% sample data,Average after-tax income of households in 2015 ($),Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data,Average total income of two-or-more-person households in 2015 ($),,,110813
Canada,Income characteristics,Total - Income statistics in 2015 for private households by household size - 25% sample data,Average after-tax income of households in 2015 ($),Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data,Average after-tax income of two-or-more-person households in 2015 ($),,,90890
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,,,,,,14072080
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,Under $5;000,,,,,228790
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$5;000 to $9;999,,,,,200315
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$10;000 to $14;999,,,,,374580
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$15;000 to $19;999,,,,,565940
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$20;000 to $24;999,,,,,602800
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$25;000 to $29;999,,,,,538715
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$30;000 to $34;999,,,,,603480
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$35;000 to $39;999,,,,,606600
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$40;000 to $44;999,,,,,596110
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$45;000 to $49;999,,,,,578325
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$50;000 to $59;999,,,,,1097345
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$60;000 to $69;999,,,,,1010415
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$70;000 to $79;999,,,,,924325
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$80;000 to $89;999,,,,,836765
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$90;000 to $99;999,,,,,745655
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$100;000 and over,,,,,4561920
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$100;000 and over,$100;000 to $124;999,,,,1470255
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$100;000 and over,$125;000 to $149;999,,,,1016245
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$100;000 and over,$150;000 to $199;999,,,,1116135
Canada,Income characteristics,Total - Household total income groups in 2015 for private households - 100% data,$100;000 and over,$200;000 and over,,,,959285
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,,,,,,14072080
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,Under $5;000,,,,,243775
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$5;000 to $9;999,,,,,203865
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$10;000 to $14;999,,,,,380685
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$15;000 to $19;999,,,,,591660
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$20;000 to $24;999,,,,,673740
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$25;000 to $29;999,,,,,628225
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$30;000 to $34;999,,,,,719825
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$35;000 to $39;999,,,,,725675
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$40;000 to $44;999,,,,,711180
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$45;000 to $49;999,,,,,691695
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$50;000 to $59;999,,,,,1299680
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$60;000 to $69;999,,,,,1169520
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$70;000 to $79;999,,,,,1041635
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$80;000 to $89;999,,,,,900055
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$90;000 to $99;999,,,,,757295
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$100;000 and over,,,,,3333575
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$100;000 and over,$100;000 to $124;999,,,,1371950
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$100;000 and over,$125;000 to $149;999,,,,809540
Canada,Income characteristics,Total - Household after-tax income groups in 2015 for private households - 100% data,$100;000 and over,$150;000 and over,,,,1152090
Canada,Income characteristics,Total - Income statistics in 2015 for economic families in private households - 100% data,,,,,,9688845
Canada,Income characteristics,Total - Income statistics in 2015 for economic families in private households - 100% data,Median total income of economic families in 2015 ($),,,,,88306
Canada,Income characteristics,Total - Income statistics in 2015 for economic families in private households - 100% data,Median after-tax income of economic families in 2015 ($),,,,,76372
Canada,Income characteristics,Total - Income statistics in 2015 for economic families in private households - 100% data,Average family size of economic families,,,,,3
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,,,,,,3706215
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,Median total income of couple economic families without children or other relatives in 2015 ($),,,,,78976
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,Median after-tax income of couple economic families without children or other relatives in 2015 ($),,,,,68309
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,Average family size of couple economic families without children or other relatives,,,,,2
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,,,,,,4222140
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,Median total income of couple economic families with children in 2015 ($),,,,,113465
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,Median after-tax income of couple economic families with children in 2015 ($),,,,,96608
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,Average family size of couple economic families with children,,,,,4
Canada,Income characteristics,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,,,,,,1481410
Canada,Income characteristics,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,Median total income of lone-parent economic families in 2015 ($),,,,,53193
Canada,Income characteristics,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,Median after-tax income of lone-parent economic families in 2015 ($),,,,,48856
Canada,Income characteristics,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,Average family size of lone-parent economic families,,,,,2.7
Canada,Income characteristics,Total - Income statistics in 2015 for economic families in private households - 25% sample data,,,,,,9689855
Canada,Income characteristics,Total - Income statistics in 2015 for economic families in private households - 25% sample data,Average total income of economic families in 2015 ($),,,,,111235
Canada,Income characteristics,Total - Income statistics in 2015 for economic families in private households - 25% sample data,Average after-tax income of economic families in 2015 ($),,,,,91040
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data,,,,,,3706400
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data,Average total income of couple economic families without children or other relatives in 2015 ($),,,,,101086
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data,Average after-tax income of couple economic families without children or other relatives in 2015 ($),,,,,82296
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data,,,,,,4225855
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data,Average total income of couple economic families with children in 2015 ($),,,,,137094
Canada,Income characteristics,Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data,Average after-tax income of couple economic families with children in 2015 ($),,,,,111307
Canada,Income characteristics,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,,,,,,1477190
Canada,Income characteristics,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,Average total income of lone-parent economic families in 2015 ($),,,,,65549
Canada,Income characteristics,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,Average after-tax income of lone-parent economic families in 2015 ($),,,,,56687
Canada,Income characteristics,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,,,,,,5313545
Canada,Income characteristics,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,Median total income in 2015 for persons aged 15 years and over not in economic families ($),,,,,31890
Canada,Income characteristics,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,Median after-tax income in 2015 for persons aged 15 years and over not in economic families ($),,,,,28959
Canada,Income characteristics,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,,,,,,5299050
Canada,Income characteristics,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,Average total income in 2015 for persons aged 15 years and over not in economic families ($),,,,,42939
Canada,Income characteristics,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,Average after-tax income in 2015 for persons aged 15 years and over not in economic families ($),,,,,35801
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,,,,,,34460060
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,,,,,17229835
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the bottom decile,,,,3445945
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the second decile,,,,3445660
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the third decile,,,,3446160
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the fourth decile,,,,3445850
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the fifth decile,,,,3446215
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,,,,,17230230
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the sixth decile,,,,3445695
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the seventh decile,,,,3446470
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the eighth decile,,,,3445940
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the ninth decile,,,,3446045
Canada,Income characteristics,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the top decile,,,,3446075
Canada,Income characteristics,Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,,,,,,33968295
Canada,Income characteristics,Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,0 to 17 years,,,,,6836380
Canada,Income characteristics,Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,0 to 17 years,0 to 5 years,,,,2228770
Canada,Income characteristics,Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,18 to 64 years,,,,,21695090
Canada,Income characteristics,Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,65 years and over,,,,,5436830
Canada,Income characteristics,In low income based on the Low-income measure; after tax (LIM-AT),,,,,,4809940
Canada,Income characteristics,In low income based on the Low-income measure; after tax (LIM-AT),0 to 17 years,,,,,1163830
Canada,Income characteristics,In low income based on the Low-income measure; after tax (LIM-AT),0 to 17 years,0 to 5 years,,,,396090
Canada,Income characteristics,In low income based on the Low-income measure; after tax (LIM-AT),18 to 64 years,,,,,2855290
Canada,Income characteristics,In low income based on the Low-income measure; after tax (LIM-AT),65 years and over,,,,,790820
Canada,Income characteristics,Prevalence of low income based on the Low-income measure; after tax (LIM-AT) (%),,,,,,14.2
Canada,Income characteristics,Prevalence of low income based on the Low-income measure; after tax (LIM-AT) (%),0 to 17 years (%),,,,,17
Canada,Income characteristics,Prevalence of low income based on the Low-income measure; after tax (LIM-AT) (%),0 to 17 years (%),0 to 5 years (%),,,,17.8
Canada,Income characteristics,Prevalence of low income based on the Low-income measure; after tax (LIM-AT) (%),18 to 64 years (%),,,,,13.2
Canada,Income characteristics,Prevalence of low income based on the Low-income measure; after tax (LIM-AT) (%),65 years and over (%),,,,,14.5
Canada,Income characteristics,In low income based on the Low-income cut-offs; after tax (LICO-AT),,,,,,3128995
Canada,Income characteristics,In low income based on the Low-income cut-offs; after tax (LICO-AT),0 to 17 years,,,,,696025
Canada,Income characteristics,In low income based on the Low-income cut-offs; after tax (LICO-AT),0 to 17 years,0 to 5 years,,,,236430
Canada,Income characteristics,In low income based on the Low-income cut-offs; after tax (LICO-AT),18 to 64 years,,,,,2157750
Canada,Income characteristics,In low income based on the Low-income cut-offs; after tax (LICO-AT),65 years and over,,,,,275225
