Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Counts
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,United States,,,,253715
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Other places of birth in Americas,,,,232850
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,,,,,2088405
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Bosnia and Herzegovina,,,,36130
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Croatia,,,,40045
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,France,,,,105570
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Germany,,,,145840
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Greece,,,,62715
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Hungary,,,,36825
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Ireland,,,,28325
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Italy,,,,236635
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Netherlands,,,,88480
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Poland,,,,146465
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Portugal,,,,139450
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Romania,,,,90310
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Russian Federation,,,,78685
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Serbia,,,,33320
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Ukraine,,,,73030
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,United Kingdom,,,,499115
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Other places of birth in Europe,,,,247470
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,,,,,637485
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Algeria,,,,64625
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Egypt,,,,64620
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Ethiopia,,,,32790
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Kenya,,,,27155
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Morocco,,,,69660
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Nigeria,,,,42430
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Somalia,,,,27235
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,South Africa; Republic of,,,,44660
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Other places of birth in Africa,,,,264315
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,,,,,3629160
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Afghanistan,,,,51955
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Bangladesh,,,,58735
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,China,,,,649260
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Hong Kong,,,,208940
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,India,,,,668570
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Iran,,,,154425
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Iraq,,,,68490
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Japan,,,,27240
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Korea; South,,,,123305
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Lebanon,,,,88740
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Pakistan,,,,202255
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Philippines,,,,588305
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Sri Lanka,,,,131995
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Syria,,,,52960
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Taiwan,,,,63770
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Viet Nam,,,,169250
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Other places of birth in Asia,,,,320965
Canada,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Oceania and other places of birth,,,,,57030
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,,,,,,1212075
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,,,,,152595
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Brazil,,,,8500
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Colombia,,,,15300
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Cuba,,,,5370
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Haiti,,,,19990
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Jamaica,,,,12500
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Mexico,,,,18660
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,United States,,,,33055
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Venezuela,,,,6425
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Other places of birth in Americas,,,,32795
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,,,,,140030
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,France,,,,24150
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Germany,,,,6300
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Ireland,,,,5660
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Moldova,,,,5905
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Romania,,,,7610
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Russian Federation,,,,11565
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Ukraine,,,,13425
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,United Kingdom,,,,24450
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Other places of birth in Europe,,,,40970
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,,,,,162795
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Algeria,,,,17175
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Cameroon,,,,10260
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Congo; Democratic Republic of the,,,,7400
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Côte d'Ivoire,,,,6240
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Egypt,,,,16115
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Eritrea,,,,6050
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Ethiopia,,,,7505
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Morocco,,,,15100
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Nigeria,,,,17285
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Somalia,,,,5335
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,South Africa; Republic of,,,,5765
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Tunisia,,,,6700
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Africa,Other places of birth in Africa,,,,41855
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,,,,,748700
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Afghanistan,,,,9245
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Bangladesh,,,,12900
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,China,,,,129020
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Hong Kong,,,,4970
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,India,,,,147190
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Iran,,,,42070
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Iraq,,,,20670
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Israel,,,,4740
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Japan,,,,4900
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Korea; South,,,,21715
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Lebanon,,,,9375
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Nepal,,,,7500
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Pakistan,,,,41475
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Philippines,,,,188810
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Saudi Arabia,,,,5465
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Sri Lanka,,,,11490
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Syria,,,,29945
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Taiwan,,,,4310
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Turkey,,,,4255
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,United Arab Emirates,,,,6135
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Viet Nam,,,,11210
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Asia,Other places of birth in Asia,,,,31315
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Oceania and other,,,,,7955
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Oceania and other,Australia,,,,4965
Canada,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Oceania and other,Other places of birth,,,,2990
Canada,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,,,,,,34460065
Canada,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,First generation,,,,,8219555
Canada,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,Second generation,,,,,6100725
Canada,Immigration characteristics,Total - Generation status for the population in private households - 25% sample data,Third generation or more,,,,,20139785
M1B,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,,,,,,65915
M1B,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Canadian citizens,,,,,57920
M1B,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Canadian citizens,Canadian citizens aged under 18,,,,13125
M1B,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Canadian citizens,Canadian citizens aged 18 and over,,,,44790
M1B,Immigration characteristics,Total - Citizenship for the population in private households - 25% sample data,Not Canadian citizens,,,,,7995
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,65915
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,25185
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,39490
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1981,,,,7335
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1981 to 1990,,,,6410
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,11735
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,10385
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,2001 to 2005,,,5350
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,2006 to 2010,,,5035
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2016,,,,3625
M1B,Immigration characteristics,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,1235
M1B,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,,,,,,39495
M1B,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,Under 5 years,,,,,2445
M1B,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,5 to 14 years,,,,,5995
M1B,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,15 to 24 years,,,,,9395
M1B,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,25 to 44 years,,,,,16780
M1B,Immigration characteristics,Total - Age at immigration for the immigrant population in private households - 25% sample data,45 years and over,,,,,4880
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,,,,,,39490
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,,,,,10990
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Brazil,,,,0
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Colombia,,,,85
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,El Salvador,,,,125
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Guyana,,,,3640
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Haiti,,,,165
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Jamaica,,,,3500
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Mexico,,,,50
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Peru,,,,35
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Trinidad and Tobago,,,,1670
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,United States,,,,265
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Americas,Other places of birth in Americas,,,,1460
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,,,,,1740
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Bosnia and Herzegovina,,,,15
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Croatia,,,,15
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,France,,,,20
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Germany,,,,135
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Greece,,,,90
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Hungary,,,,15
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Ireland,,,,30
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Italy,,,,160
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Netherlands,,,,35
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Poland,,,,165
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Portugal,,,,100
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Romania,,,,70
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Russian Federation,,,,10
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Serbia,,,,15
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Ukraine,,,,0
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,United Kingdom,,,,560
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Europe,Other places of birth in Europe,,,,310
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,,,,,1710
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Algeria,,,,20
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Egypt,,,,95
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Ethiopia,,,,225
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Kenya,,,,175
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Morocco,,,,15
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Nigeria,,,,220
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Somalia,,,,135
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,South Africa; Republic of,,,,115
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Africa,Other places of birth in Africa,,,,725
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,,,,,24945
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Afghanistan,,,,480
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Bangladesh,,,,720
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,China,,,,1575
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Hong Kong,,,,955
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,India,,,,4530
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Iran,,,,110
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Iraq,,,,65
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Japan,,,,25
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Korea; South,,,,80
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Lebanon,,,,65
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Pakistan,,,,2090
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Philippines,,,,5155
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Sri Lanka,,,,7620
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Syria,,,,130
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Taiwan,,,,50
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Viet Nam,,,,370
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Asia,Other places of birth in Asia,,,,935
M1B,Immigration characteristics,Total - Selected places of birth for the immigrant population in private households - 25% sample data,Oceania and other places of birth,,,,,100
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,,,,,,3625
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,,,,,630
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Brazil,,,,0
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Colombia,,,,10
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Cuba,,,,15
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Haiti,,,,50
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Jamaica,,,,165
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Mexico,,,,10
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,United States,,,,65
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Venezuela,,,,0
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Americas,Other places of birth in Americas,,,,315
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,,,,,55
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,France,,,,0
M1B,Immigration characteristics,Total - Selected places of birth for the recent immigrant population in private households - 25% sample data,Europe,Germany,,,,0
